model,model_label,model_family,class_output,rank,feature_index,feature_name,feature_label,feature_group,mean_abs_shap,share_of_total_abs_shap
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,6,15005,categorical__language_en,en,language,1.2002638578414917,0.010026702657341957
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,7,15011,categorical__queue_Product Support,Product Support,queue,1.1266810894012451,0.009412011131644249
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,8,15007,categorical__queue_Customer Service,Customer Service,queue,1.0629934072494507,0.008879980072379112
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,9,15010,categorical__queue_IT Support,IT Support,queue,0.9959936738014221,0.008320281282067299
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,10,15000,categorical__type_Change,Change,type,0.7929247617721558,0.006623894441872835
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,11,15006,categorical__queue_Billing and Payments,Billing and Payments,queue,0.6734625101089478,0.005625936668366194
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,12,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.6191237568855286,0.005172004457563162
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,13,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.4225533902645111,0.0035299048759043217
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,14,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.4066590368747711,0.003397127613425255
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,15,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.2613700330257416,0.0021834196522831917
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,16,15009,categorical__queue_Human Resources,Human Resources,queue,0.18278993666172028,0.0015269812429323792
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,17,9621,text__word__system,system,text,0.17203208804130554,0.0014371129218488932
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,18,9014,text__word__software,software,text,0.16616322100162506,0.0013880858896300197
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,19,2785,text__word__digital,digital,text,0.14334270358085632,0.0011974489316344261
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,20,4895,text__word__integration,integration,text,0.13178619742393494,0.0011009088484570384
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,21,5944,text__word__marketing,marketing,text,0.1288030743598938,0.0010759885190054774
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,22,4630,text__word__information,information,text,0.12699651718139648,0.0010608970187604427
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,23,9329,text__word__strategies,strategies,text,0.1253543347120285,0.0010471786372363567
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,24,8382,text__word__saas,saas,text,0.12424203008413315,0.0010378867154940963
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,25,2023,text__word__could,could,text,0.12397949397563934,0.0010356935672461987
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,26,11145,text__word__would,would,text,0.11918940395116806,0.00099567836150527
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,27,7625,text__word__provide,provide,text,0.11385496705770493,0.0009511157986707985
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,28,2189,text__word__customer,customer,text,0.113823801279068,0.0009508554358035326
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,29,1330,text__word__brand,brand,text,0.11281145364046097,0.0009423985611647367
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,30,6995,text__word__platform,platform,text,0.1121411919593811,0.0009367993916384876
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,31,10454,text__word__updates,updates,text,0.10940588265657425,0.000913949275854975
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,32,5513,text__word__könnten,könnten,text,0.10819537192583084,0.0009038369753398001
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,33,7513,text__word__project,project,text,0.10198753327131271,0.0008519782568328083
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,34,2635,text__word__details,details,text,0.09623044729232788,0.0008038849919103086
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,35,8143,text__word__resolve,resolve,text,0.09488240629434586,0.0007926237885840237
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,36,7807,text__word__recent,recent,text,0.09392692893743515,0.0007846420048736036
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,37,2798,text__word__digital strategies,digital strategies,text,0.09328673779964447,0.000779294001404196
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,38,14486,text__char__sys,[char] sys,text,0.09216557443141937,0.0007699280977249146
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,39,14487,text__char__syst,[char] syst,text,0.09216557443141937,0.0007699280977249146
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,40,14488,text__char__syste,[char] syste,text,0.09216557443141937,0.0007699280977249146
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,41,14952,text__char__ystem,[char] ystem,text,0.09213555604219437,0.0007696772809140384
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,42,14951,text__char__yste,[char] yste,text,0.09212937206029892,0.0007696256507188082
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,43,14950,text__char__yst,[char] yst,text,0.09208356589078903,0.000769242993555963
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,44,14451,text__char__stem,[char] stem,text,0.09165506809949875,0.0007656634552404284
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,45,11711,text__char__ sys,[char]  sys,text,0.09159303456544876,0.0007651452324353158
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,46,11712,text__char__ syst,[char]  syst,text,0.09159303456544876,0.0007651452324353158
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,47,11710,text__char__ sy,[char]  sy,text,0.08972950279712677,0.0007495777099393308
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,48,14938,text__char__you,[char] you,text,0.08879517763853073,0.000741772644687444
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,49,14551,text__char__tem,[char] tem,text,0.08870913088321686,0.0007410537800751626
complement_naive_bayes,Complement Naive Bayes,naive_bayes,predicted_class,50,11768,text__char__ you,[char]  you,text,0.0884244367480278,0.0007386755314655602
knn_cosine,kNN (cosine),instance_based,low,1,15010,categorical__queue_IT Support,IT Support,queue,0.03102840669453144,0.03989947587251663
knn_cosine,kNN (cosine),instance_based,low,2,15004,categorical__language_de,de,language,0.028640292584896088,0.03682859614491463
knn_cosine,kNN (cosine),instance_based,low,3,15001,categorical__type_Incident,Incident,type,0.026126453652977943,0.03359604626893997
knn_cosine,kNN (cosine),instance_based,low,4,15005,categorical__language_en,en,language,0.024685461074113846,0.03174307197332382
knn_cosine,kNN (cosine),instance_based,low,5,15007,categorical__queue_Customer Service,Customer Service,queue,0.02108512446284294,0.02711339294910431
knn_cosine,kNN (cosine),instance_based,low,6,15011,categorical__queue_Product Support,Product Support,queue,0.020543992519378662,0.026417551562190056
knn_cosine,kNN (cosine),instance_based,low,7,7834,text__word__rechnung,rechnung,text,0.02023214101791382,0.026016540825366974
knn_cosine,kNN (cosine),instance_based,low,8,15003,categorical__type_Request,Request,type,0.01843317784368992,0.023703251034021378
knn_cosine,kNN (cosine),instance_based,low,9,15002,categorical__type_Problem,Problem,type,0.017119593918323517,0.022014111280441284
knn_cosine,kNN (cosine),instance_based,low,10,15015,categorical__queue_Technical Support,Technical Support,queue,0.016917992383241653,0.021754872053861618
knn_cosine,kNN (cosine),instance_based,low,11,15006,categorical__queue_Billing and Payments,Billing and Payments,queue,0.015690742060542107,0.02017674781382084
knn_cosine,kNN (cosine),instance_based,low,12,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.01396931055933237,0.01796315796673298
knn_cosine,kNN (cosine),instance_based,low,13,5671,text__word__letzte,letzte,text,0.012781478464603424,0.016435721889138222
knn_cosine,kNN (cosine),instance_based,low,14,2434,text__word__datenanalyse investitionsoptimierung,datenanalyse investitionsoptimierung,text,0.00834688264876604,0.010733269155025482
knn_cosine,kNN (cosine),instance_based,low,15,1212,text__word__betrag,betrag,text,0.007686486933380365,0.009884065017104149
knn_cosine,kNN (cosine),instance_based,low,16,15000,categorical__type_Change,Change,type,0.005377339664846659,0.006914729252457619
knn_cosine,kNN (cosine),instance_based,low,17,9086,text__word__softwareintegration,softwareintegration,text,0.004630721639841795,0.005954652093350887
knn_cosine,kNN (cosine),instance_based,low,18,903,text__word__aufgrund fehlern,aufgrund fehlern,text,0.004575849045068026,0.00588409136980772
knn_cosine,kNN (cosine),instance_based,low,19,157,text__word__accuracy,accuracy,text,0.003965426702052355,0.005099148023873568
knn_cosine,kNN (cosine),instance_based,low,20,9338,text__word__strategies data,strategies data,text,0.003785789478570223,0.004868152551352978
knn_cosine,kNN (cosine),instance_based,low,21,2485,text__word__datensysteme,datensysteme,text,0.003690429963171482,0.0047455294989049435
knn_cosine,kNN (cosine),instance_based,low,22,6072,text__word__medizinische datensysteme,medizinische datensysteme,text,0.003678759792819619,0.004730522632598877
knn_cosine,kNN (cosine),instance_based,low,23,10352,text__word__unstimmigkeiten,unstimmigkeiten,text,0.0036743711680173874,0.0047248792834579945
knn_cosine,kNN (cosine),instance_based,low,24,3296,text__word__erforderlich,erforderlich,text,0.0036318227648735046,0.004670166410505772
knn_cosine,kNN (cosine),instance_based,low,25,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.0035337540321052074,0.004544059745967388
knn_cosine,kNN (cosine),instance_based,low,26,2752,text__word__dienstleistungen,dienstleistungen,text,0.003494194010272622,0.004493189509958029
knn_cosine,kNN (cosine),instance_based,low,27,3699,text__word__fehlern,fehlern,text,0.0033936018589884043,0.004363837651908398
knn_cosine,kNN (cosine),instance_based,low,28,11175,text__word__wurden,wurden,text,0.0033931806683540344,0.004363296087831259
knn_cosine,kNN (cosine),instance_based,low,29,4210,text__word__hilfe,hilfe,text,0.0029936872888356447,0.0038495869375765324
knn_cosine,kNN (cosine),instance_based,low,30,9138,text__word__sources,sources,text,0.0028998067136853933,0.0037288658786565065
knn_cosine,kNN (cosine),instance_based,low,31,15009,categorical__queue_Human Resources,Human Resources,queue,0.0028391366358846426,0.003650850150734186
knn_cosine,kNN (cosine),instance_based,low,32,2366,text__word__data sources,data sources,text,0.002762872725725174,0.00355278211645782
knn_cosine,kNN (cosine),instance_based,low,33,9329,text__word__strategies,strategies,text,0.0027318468783050776,0.0035128858871757984
knn_cosine,kNN (cosine),instance_based,low,34,5058,text__word__interessiert,interessiert,text,0.002677840180695057,0.0034434387926012278
knn_cosine,kNN (cosine),instance_based,low,35,604,text__word__angriffs,angriffs,text,0.002634296426549554,0.003387445816770196
knn_cosine,kNN (cosine),instance_based,low,36,4692,text__word__informationen dienstleistungen,informationen dienstleistungen,text,0.002594133373349905,0.0033358000218868256
knn_cosine,kNN (cosine),instance_based,low,37,2242,text__word__daran interessiert,daran interessiert,text,0.0025424298364669085,0.0032693143002688885
knn_cosine,kNN (cosine),instance_based,low,38,10887,text__word__verzögerungen,verzögerungen,text,0.002500695874914527,0.003215648466721177
knn_cosine,kNN (cosine),instance_based,low,39,3237,text__word__enhancing,enhancing,text,0.0024457734543830156,0.003145023714751005
knn_cosine,kNN (cosine),instance_based,low,40,6844,text__word__passwörter,passwörter,text,0.002443915233016014,0.0031426341738551855
knn_cosine,kNN (cosine),instance_based,low,41,5066,text__word__interessiert mehr,interessiert mehr,text,0.0024317700881510973,0.0031270168256014585
knn_cosine,kNN (cosine),instance_based,low,42,11050,text__word__werkzeug,werkzeug,text,0.0024294767063111067,0.0031240677926689386
knn_cosine,kNN (cosine),instance_based,low,43,1041,text__word__beeinträchtigen,beeinträchtigen,text,0.002394485054537654,0.0030790718737989664
knn_cosine,kNN (cosine),instance_based,low,44,4689,text__word__informationen,informationen,text,0.0023746767546981573,0.0030536004342138767
knn_cosine,kNN (cosine),instance_based,low,45,10852,text__word__versucht,versucht,text,0.002289737109094858,0.0029443763196468353
knn_cosine,kNN (cosine),instance_based,low,46,11028,text__word__weiterhin,weiterhin,text,0.0022581303492188454,0.002903733169659972
knn_cosine,kNN (cosine),instance_based,low,47,6966,text__word__phishing angriffs,phishing angriffs,text,0.002127907006070018,0.002736278809607029
knn_cosine,kNN (cosine),instance_based,low,48,7807,text__word__recent,recent,text,0.002098910976201296,0.002698992844671011
knn_cosine,kNN (cosine),instance_based,low,49,9014,text__word__software,software,text,0.002051612827926874,0.002638172125443816
knn_cosine,kNN (cosine),instance_based,low,50,5513,text__word__könnten,könnten,text,0.0019974156748503447,0.002568479860201478
