case_id,case_type,model,model_label,model_family,modeling_row_id,semantic_group_id,actual_class,predicted_class,direction,rank,feature_index,feature_name,feature_label,feature_group,feature_value,shap_value,abs_shap_value
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,9,5069,text__word__interested,interested,text,0.0743309035897255,0.03373083472251892,0.03373083472251892
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,10,8746,text__word__services provided,services provided,text,0.14258421957492828,0.032059431076049805,0.032059431076049805
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,1,9159,text__word__special,special,text,0.17034175992012024,-0.12634092569351196,0.12634092569351196
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,2,9488,text__word__success,success,text,0.10110533982515335,-0.08012379705905914,0.08012379705905914
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,3,15003,categorical__type_Request,Request,type,1.0,-0.07356951385736465,0.07356951385736465
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,4,1506,text__word__case studies,case studies,text,0.10368707776069641,-0.06642276793718338,0.06642276793718338
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,5,9423,text__word__studies,studies,text,0.10368707776069641,-0.06642276793718338,0.06642276793718338
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,6,8709,text__word__services,services,text,0.12120215594768524,-0.04860997572541237,0.04860997572541237
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,7,8688,text__word__service,service,text,0.07734568417072296,-0.04827471077442169,0.04827471077442169
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,8,5078,text__word__interested understanding,interested understanding,text,0.10395850986242294,-0.042516618967056274,0.042516618967056274
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,9,15005,categorical__language_en,en,language,1.0,-0.039099257439374924,0.039099257439374924
case_08,model_disagreement_1,linear_svm,Linear SVM,linear,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,10,726,text__word__appreciate could,appreciate could,text,0.0774490162730217,-0.033063918352127075,0.033063918352127075
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,1,8895,text__word__sicherheitsvorkehrungen,sicherheitsvorkehrungen,text,0.1643756479024887,0.1617366522550583,0.1617366522550583
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,2,3245,text__word__enorm,enorm,text,0.18180273473262787,0.13749203085899353,0.13749203085899353
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,3,15007,categorical__queue_Customer Service,Customer Service,queue,1.0,0.05712874233722687,0.05712874233722687
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,4,1178,text__word__besonders,besonders,text,0.11238773167133331,0.04963718727231026,0.04963718727231026
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,5,4418,text__word__implementierung,implementierung,text,0.11973493546247482,0.0336516834795475,0.0336516834795475
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,6,586,text__word__anfrage,anfrage,text,0.09615665674209595,0.03310085088014603,0.03310085088014603
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,7,4689,text__word__informationen,informationen,text,0.07024338096380234,0.023662379011511803,0.023662379011511803
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,8,14628,text__char__ton,[char] ton,text,0.036681804805994034,0.01790756545960903,0.01790756545960903
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,9,13299,text__char__lan,[char] lan,text,0.02330658584833145,0.01697118580341339,0.01697118580341339
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,10,14349,text__char__sere,[char] sere,text,0.0353320874273777,0.012301306240260601,0.012301306240260601
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,1,15003,categorical__type_Request,Request,type,1.0,-0.07356951385736465,0.07356951385736465
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,2,474,text__word__analyse,analyse,text,0.1120772734284401,-0.06747777760028839,0.06747777760028839
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,3,13785,text__char__one,[char] one,text,0.03614012897014618,-0.03302312269806862,0.03302312269806862
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,4,13277,text__char__klar,[char] klar,text,0.04247821867465973,-0.03151772916316986,0.03151772916316986
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,5,14539,text__char__tech,[char] tech,text,0.037832677364349365,-0.02997591160237789,0.02997591160237789
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,6,9861,text__word__technische,technische,text,0.11864644289016724,-0.025240128859877586,0.025240128859877586
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,7,14540,text__char__techn,[char] techn,text,0.03830671310424805,-0.024469474330544472,0.024469474330544472
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,8,15004,categorical__language_de,de,language,1.0,-0.023141834884881973,0.023141834884881973
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,9,12009,text__char__ares,[char] ares,text,0.04153325781226158,-0.020917482674121857,0.020917482674121857
case_09,model_disagreement_2,linear_svm,Linear SVM,linear,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,10,8382,text__word__saas,saas,text,0.10663960874080658,-0.019228214398026466,0.019228214398026466
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,1,1180,text__word__besonders interessiert,besonders interessiert,text,0.12754222750663757,0.06626543402671814,0.06626543402671814
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,2,15007,categorical__queue_Customer Service,Customer Service,queue,1.0,0.05712874233722687,0.05712874233722687
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,3,3768,text__word__firewalls,firewalls,text,0.11135546118021011,0.05088340491056442,0.05088340491056442
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,4,1178,text__word__besonders,besonders,text,0.1119694709777832,0.049451351165771484,0.049451351165771484
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,5,7989,text__word__relevante,relevante,text,0.13178421556949615,0.037829846143722534,0.037829846143722534
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,6,586,text__word__anfrage,anfrage,text,0.0957987979054451,0.03297451138496399,0.03297451138496399
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,7,14973,text__char__ähigk,[char] ähigk,text,0.027484698221087456,0.028078554198145866,0.028078554198145866
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,8,12967,text__char__higk,[char] higk,text,0.027484698221087456,0.028078554198145866,0.028078554198145866
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,9,12968,text__char__higke,[char] higke,text,0.027484698221087456,0.028078554198145866,0.028078554198145866
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,10,3898,text__word__fähigkeiten,fähigkeiten,text,0.13349281251430511,0.02518286742269993,0.02518286742269993
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,1,11096,text__word__wohlauf,wohlauf,text,0.186275914311409,-0.1320415586233139,0.1320415586233139
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,2,15003,categorical__type_Request,Request,type,1.0,-0.07356951385736465,0.07356951385736465
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,3,14539,text__char__tech,[char] tech,text,0.04136372730135918,-0.03282439708709717,0.03282439708709717
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,4,13785,text__char__one,[char] one,text,0.0318790040910244,-0.028696248307824135,0.028696248307824135
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,5,14540,text__char__techn,[char] techn,text,0.04188200458884239,-0.02679470367729664,0.02679470367729664
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,6,15004,categorical__language_de,de,language,1.0,-0.023141834884881973,0.023141834884881973
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,7,5058,text__word__interessiert,interessiert,text,0.09517145901918411,-0.022397663444280624,0.022397663444280624
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,8,14143,text__char__ric,[char] ric,text,0.03883779048919678,-0.0222474355250597,0.0222474355250597
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,9,12252,text__char__chnik,[char] chnik,text,0.03139493986964226,-0.020554710179567337,0.020554710179567337
case_10,model_disagreement_3,linear_svm,Linear SVM,linear,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,10,12982,text__char__hnik,[char] hnik,text,0.03139493986964226,-0.020554710179567337,0.020554710179567337
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,supports_prediction,1,1142,text__word__benötigte,benötigte,text,0.14193277060985565,0.1675950437784195,0.1675950437784195
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,supports_prediction,2,6148,text__word__methoden,methoden,text,0.11785285919904709,0.15637142956256866,0.15637142956256866
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,supports_prediction,3,623,text__word__ansatz,ansatz,text,0.1411767452955246,0.12511222064495087,0.12511222064495087
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,supports_prediction,4,5986,text__word__marketingmaßnahmen,marketingmaßnahmen,text,0.16318459808826447,0.12152804434299469,0.12152804434299469
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,supports_prediction,5,9833,text__word__teams,teams,text,0.11137894541025162,0.10971159487962723,0.10971159487962723
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,supports_prediction,6,91,text__word__abteilungen,abteilungen,text,0.17305009067058563,0.05301913991570473,0.05301913991570473
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,supports_prediction,7,5438,text__word__kommunikation,kommunikation,text,0.14875032007694244,0.05081072077155113,0.05081072077155113
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,supports_prediction,8,5514,text__word__könnten bitte,könnten bitte,text,0.08455201238393784,0.043257325887680054,0.043257325887680054
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,supports_prediction,9,13119,text__char__inati,[char] inati,text,0.03978491947054863,0.0293849129229784,0.0293849129229784
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,supports_prediction,10,13118,text__char__inat,[char] inat,text,0.035377200692892075,0.025719277560710907,0.025719277560710907
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,opposes_prediction,1,15003,categorical__type_Request,Request,type,1.0,-0.14124110341072083,0.14124110341072083
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,opposes_prediction,2,15011,categorical__queue_Product Support,Product Support,queue,1.0,-0.13051581382751465,0.13051581382751465
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,opposes_prediction,3,8329,text__word__roi,roi,text,0.17942948639392853,-0.10429183393716812,0.10429183393716812
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,opposes_prediction,4,15004,categorical__language_de,de,language,1.0,-0.07327226549386978,0.07327226549386978
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,opposes_prediction,5,14815,text__char__usf,[char] usf,text,0.025822555646300316,-0.024257242679595947,0.024257242679595947
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,opposes_prediction,6,5944,text__word__marketing,marketing,text,0.10422743111848831,-0.023804115131497383,0.023804115131497383
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,opposes_prediction,7,12308,text__char__cre,[char] cre,text,0.018890302628278732,-0.023277267813682556,0.023277267813682556
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,opposes_prediction,8,12084,text__char__ausf,[char] ausf,text,0.025840554386377335,-0.022741099819540977,0.022741099819540977
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,opposes_prediction,9,6626,text__word__optimierung,optimierung,text,0.08990909904241562,-0.020764481276273727,0.020764481276273727
case_11,model_disagreement_4,linear_svm,Linear SVM,linear,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,low,opposes_prediction,10,9318,text__word__strategien,strategien,text,0.09486577659845352,-0.020729457959532738,0.020729457959532738
case_12,model_disagreement_5,linear_svm,Linear SVM,linear,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,1,11112,text__word__work,work,text,0.11376075446605682,0.1312887817621231,0.1312887817621231
